Time (CET/CEST),Day-ahead Total Load Forecast [MW] - Ireland (IE),Actual Total Load [MW] - Ireland (IE)
19.09.2021 09:00 - 19.09.2021 09:30,3294,2783
19.09.2021 09:30 - 19.09.2021 10:00,3441,2945
19.09.2021 10:00 - 19.09.2021 10:30,3537,3096
19.09.2021 10:30 - 19.09.2021 11:00,3612,3247
19.09.2021 11:00 - 19.09.2021 11:30,3682,3343
19.09.2021 11:30 - 19.09.2021 12:00,3724,3410
19.09.2021 12:00 - 19.09.2021 12:30,3766,3423
19.09.2021 12:30 - 19.09.2021 13:00,3801,3450
19.09.2021 13:00 - 19.09.2021 13:30,3790,3485
19.09.2021 13:30 - 19.09.2021 14:00,3727,3526
19.09.2021 14:00 - 19.09.2021 14:30,3674,3530
19.09.2021 14:30 - 19.09.2021 15:00,3636,3500
19.09.2021 15:00 - 19.09.2021 15:30,3608,3445
19.09.2021 15:30 - 19.09.2021 16:00,3592,3382
19.09.2021 16:00 - 19.09.2021 16:30,3592,3375
19.09.2021 16:30 - 19.09.2021 17:00,3627,3330
19.09.2021 17:00 - 19.09.2021 17:30,3648,3369
19.09.2021 17:30 - 19.09.2021 18:00,3733,3424
19.09.2021 18:00 - 19.09.2021 18:30,3776,3466
19.09.2021 18:30 - 19.09.2021 19:00,3793,3565
19.09.2021 19:00 - 19.09.2021 19:30,3811,N/A
19.09.2021 19:30 - 19.09.2021 20:00,3858,N/A
19.09.2021 20:00 - 19.09.2021 20:30,3934,3601
19.09.2021 20:30 - 19.09.2021 21:00,3844,3593
19.09.2021 21:00 - 19.09.2021 21:30,3706,3710
19.09.2021 21:30 - 19.09.2021 22:00,3535,3657
19.09.2021 22:00 - 19.09.2021 22:30,3350,3546
19.09.2021 22:30 - 19.09.2021 23:00,3179,3408
19.09.2021 23:00 - 19.09.2021 23:30,3025,3213
19.09.2021 23:30 - 20.09.2021 00:00,2876,3060
20.09.2021 00:00 - 20.09.2021 00:30,2787,2910
20.09.2021 00:30 - 20.09.2021 01:00,2709,2776
20.09.2021 01:00 - 20.09.2021 01:30,2632,2679
20.09.2021 01:30 - 20.09.2021 02:00,2571,2630
20.09.2021 02:00 - 20.09.2021 02:30,2533,2561
20.09.2021 02:30 - 20.09.2021 03:00,2495,2512
20.09.2021 03:00 - 20.09.2021 03:30,2479,2480
20.09.2021 03:30 - 20.09.2021 04:00,2480,2454
20.09.2021 04:00 - 20.09.2021 04:30,2496,2436
20.09.2021 04:30 - 20.09.2021 05:00,2528,2436
20.09.2021 05:00 - 20.09.2021 05:30,2611,2430
20.09.2021 05:30 - 20.09.2021 06:00,2715,2460
20.09.2021 06:00 - 20.09.2021 06:30,2920,2491
20.09.2021 06:30 - 20.09.2021 07:00,3167,2561
20.09.2021 07:00 - 20.09.2021 07:30,3471,2679
20.09.2021 07:30 - 20.09.2021 08:00,3727,2877
20.09.2021 08:00 - 20.09.2021 08:30,3919,3162
20.09.2021 08:30 - 20.09.2021 09:00,4010,3480
20.09.2021 09:00 - 20.09.2021 09:30,4068,3691
20.09.2021 09:30 - 20.09.2021 10:00,4118,3825
20.09.2021 10:00 - 20.09.2021 10:30,4114,3884
20.09.2021 10:30 - 20.09.2021 11:00,4112,3929
20.09.2021 11:00 - 20.09.2021 11:30,4124,3914
20.09.2021 11:30 - 20.09.2021 12:00,4134,3909
20.09.2021 12:00 - 20.09.2021 12:30,4132,3905
20.09.2021 12:30 - 20.09.2021 13:00,4147,3904
20.09.2021 13:00 - 20.09.2021 13:30,4128,3926
20.09.2021 13:30 - 20.09.2021 14:00,4063,3944
20.09.2021 14:00 - 20.09.2021 14:30,4068,3949
20.09.2021 14:30 - 20.09.2021 15:00,4079,3900
20.09.2021 15:00 - 20.09.2021 15:30,4099,3890
20.09.2021 15:30 - 20.09.2021 16:00,4138,3905
20.09.2021 16:00 - 20.09.2021 16:30,4181,3898
20.09.2021 16:30 - 20.09.2021 17:00,4249,3928
20.09.2021 17:00 - 20.09.2021 17:30,4289,3950
20.09.2021 17:30 - 20.09.2021 18:00,4318,4020
20.09.2021 18:00 - 20.09.2021 18:30,4290,4074
20.09.2021 18:30 - 20.09.2021 19:00,4266,4140
20.09.2021 19:00 - 20.09.2021 19:30,4256,4124
20.09.2021 19:30 - 20.09.2021 20:00,4303,4073
20.09.2021 20:00 - 20.09.2021 20:30,4337,4017
20.09.2021 20:30 - 20.09.2021 21:00,4227,4016
20.09.2021 21:00 - 20.09.2021 21:30,4066,4081
20.09.2021 21:30 - 20.09.2021 22:00,3853,4014
20.09.2021 22:00 - 20.09.2021 22:30,3623,3896
20.09.2021 22:30 - 20.09.2021 23:00,3399,3701
20.09.2021 23:00 - 20.09.2021 23:30,3200,3510
20.09.2021 23:30 - 21.09.2021 00:00,3039,3324
21.09.2021 00:00 - 21.09.2021 00:30,2928,3148
21.09.2021 00:30 - 21.09.2021 01:00,2853,2988
21.09.2021 01:00 - 21.09.2021 01:30,2783,2867
21.09.2021 01:30 - 21.09.2021 02:00,2715,2812
21.09.2021 02:00 - 21.09.2021 02:30,2664,2747
21.09.2021 02:30 - 21.09.2021 03:00,2628,2692
21.09.2021 03:00 - 21.09.2021 03:30,2611,2649
21.09.2021 03:30 - 21.09.2021 04:00,2598,2618
21.09.2021 04:00 - 21.09.2021 04:30,2620,2596
21.09.2021 04:30 - 21.09.2021 05:00,2664,2593
21.09.2021 05:00 - 21.09.2021 05:30,2739,2585
21.09.2021 05:30 - 21.09.2021 06:00,2835,2606
21.09.2021 06:00 - 21.09.2021 06:30,3051,2612
21.09.2021 06:30 - 21.09.2021 07:00,3275,2669
21.09.2021 07:00 - 21.09.2021 07:30,3580,2786
21.09.2021 07:30 - 21.09.2021 08:00,3834,2998
21.09.2021 08:00 - 21.09.2021 08:30,4009,3254
21.09.2021 08:30 - 21.09.2021 09:00,4085,3575
21.09.2021 09:00 - 21.09.2021 09:30,4125,3767
21.09.2021 09:30 - 21.09.2021 10:00,4160,3896
21.09.2021 10:00 - 21.09.2021 10:30,4145,3921
21.09.2021 10:30 - 21.09.2021 11:00,4136,3950
21.09.2021 11:00 - 21.09.2021 11:30,4152,3938
21.09.2021 11:30 - 21.09.2021 12:00,4158,3925
21.09.2021 12:00 - 21.09.2021 12:30,4153,3929
21.09.2021 12:30 - 21.09.2021 13:00,4173,3934
21.09.2021 13:00 - 21.09.2021 13:30,4171,3940
21.09.2021 13:30 - 21.09.2021 14:00,4116,3981
21.09.2021 14:00 - 21.09.2021 14:30,4126,3986
21.09.2021 14:30 - 21.09.2021 15:00,4128,3921
21.09.2021 15:00 - 21.09.2021 15:30,4156,3895
21.09.2021 15:30 - 21.09.2021 16:00,4191,3922
21.09.2021 16:00 - 21.09.2021 16:30,4230,3925
21.09.2021 16:30 - 21.09.2021 17:00,4324,3964
21.09.2021 17:00 - 21.09.2021 17:30,4373,3981
21.09.2021 17:30 - 21.09.2021 18:00,4411,4067
21.09.2021 18:00 - 21.09.2021 18:30,4393,4167
21.09.2021 18:30 - 21.09.2021 19:00,4370,4214
21.09.2021 19:00 - 21.09.2021 19:30,4343,4205
21.09.2021 19:30 - 21.09.2021 20:00,4391,4128
21.09.2021 20:00 - 21.09.2021 20:30,4408,4033
21.09.2021 20:30 - 21.09.2021 21:00,4305,4041
21.09.2021 21:00 - 21.09.2021 21:30,4142,4124
21.09.2021 21:30 - 21.09.2021 22:00,3927,4093
21.09.2021 22:00 - 21.09.2021 22:30,3707,3939
21.09.2021 22:30 - 21.09.2021 23:00,3482,3752
21.09.2021 23:00 - 21.09.2021 23:30,3293,3540
21.09.2021 23:30 - 22.09.2021 00:00,3122,3348
22.09.2021 00:00 - 22.09.2021 00:30,2992,3184
22.09.2021 00:30 - 22.09.2021 01:00,2899,3029
22.09.2021 01:00 - 22.09.2021 01:30,2824,2905
22.09.2021 01:30 - 22.09.2021 02:00,2762,2847
22.09.2021 02:00 - 22.09.2021 02:30,2709,2774
22.09.2021 02:30 - 22.09.2021 03:00,2675,2710
22.09.2021 03:00 - 22.09.2021 03:30,2655,2654
22.09.2021 03:30 - 22.09.2021 04:00,2653,2626
22.09.2021 04:00 - 22.09.2021 04:30,2675,2613
22.09.2021 04:30 - 22.09.2021 05:00,2699,2594
22.09.2021 05:00 - 22.09.2021 05:30,2768,2606
22.09.2021 05:30 - 22.09.2021 06:00,2883,2602
22.09.2021 06:00 - 22.09.2021 06:30,3083,2643
22.09.2021 06:30 - 22.09.2021 07:00,3318,2699
22.09.2021 07:00 - 22.09.2021 07:30,3617,2807
22.09.2021 07:30 - 22.09.2021 08:00,3886,2983
22.09.2021 08:00 - 22.09.2021 08:30,4069,3236
22.09.2021 08:30 - 22.09.2021 09:00,4157,3569
22.09.2021 09:00 - 22.09.2021 09:30,4178,3748
22.09.2021 09:30 - 22.09.2021 10:00,4209,3859
22.09.2021 10:00 - 22.09.2021 10:30,4208,3899
22.09.2021 10:30 - 22.09.2021 11:00,4213,3932
22.09.2021 11:00 - 22.09.2021 11:30,4234,3899
22.09.2021 11:30 - 22.09.2021 12:00,4230,3890
22.09.2021 12:00 - 22.09.2021 12:30,4234,3874
22.09.2021 12:30 - 22.09.2021 13:00,4243,3855
22.09.2021 13:00 - 22.09.2021 13:30,4227,3874
22.09.2021 13:30 - 22.09.2021 14:00,4167,3904
22.09.2021 14:00 - 22.09.2021 14:30,4171,3912
22.09.2021 14:30 - 22.09.2021 15:00,4162,3866
22.09.2021 15:00 - 22.09.2021 15:30,4187,3853
22.09.2021 15:30 - 22.09.2021 16:00,4222,3841
22.09.2021 16:00 - 22.09.2021 16:30,4267,3842
22.09.2021 16:30 - 22.09.2021 17:00,4336,3863
22.09.2021 17:00 - 22.09.2021 17:30,4381,3915
22.09.2021 17:30 - 22.09.2021 18:00,4414,3945
22.09.2021 18:00 - 22.09.2021 18:30,4390,4038
22.09.2021 18:30 - 22.09.2021 19:00,4366,4090
22.09.2021 19:00 - 22.09.2021 19:30,4361,4081
22.09.2021 19:30 - 22.09.2021 20:00,4393,4025
22.09.2021 20:00 - 22.09.2021 20:30,4400,3958
22.09.2021 20:30 - 22.09.2021 21:00,4281,3968
22.09.2021 21:00 - 22.09.2021 21:30,4124,4085
22.09.2021 21:30 - 22.09.2021 22:00,3905,4004
22.09.2021 22:00 - 22.09.2021 22:30,3689,3881
22.09.2021 22:30 - 22.09.2021 23:00,3476,3700
22.09.2021 23:00 - 22.09.2021 23:30,3292,3516
22.09.2021 23:30 - 23.09.2021 00:00,3133,3348
23.09.2021 00:00 - 23.09.2021 00:30,3017,3173
23.09.2021 00:30 - 23.09.2021 01:00,2928,3039
23.09.2021 01:00 - 23.09.2021 01:30,2859,2955
23.09.2021 01:30 - 23.09.2021 02:00,2788,2882
23.09.2021 02:00 - 23.09.2021 02:30,2726,2807
23.09.2021 02:30 - 23.09.2021 03:00,2686,2739
23.09.2021 03:00 - 23.09.2021 03:30,2671,2676
23.09.2021 03:30 - 23.09.2021 04:00,2671,2654
23.09.2021 04:00 - 23.09.2021 04:30,2674,2604
23.09.2021 04:30 - 23.09.2021 05:00,2695,2575
23.09.2021 05:00 - 23.09.2021 05:30,2763,2576
23.09.2021 05:30 - 23.09.2021 06:00,2858,2597
23.09.2021 06:00 - 23.09.2021 06:30,3044,2632
23.09.2021 06:30 - 23.09.2021 07:00,3290,2703
23.09.2021 07:00 - 23.09.2021 07:30,3596,2829
23.09.2021 07:30 - 23.09.2021 08:00,3843,3024
23.09.2021 08:00 - 23.09.2021 08:30,4016,3265
23.09.2021 08:30 - 23.09.2021 09:00,4071,3571
23.09.2021 09:00 - 23.09.2021 09:30,4106,3764
23.09.2021 09:30 - 23.09.2021 10:00,4145,3870
23.09.2021 10:00 - 23.09.2021 10:30,4113,3878
23.09.2021 10:30 - 23.09.2021 11:00,4117,3885
23.09.2021 11:00 - 23.09.2021 11:30,4119,3884
23.09.2021 11:30 - 23.09.2021 12:00,4139,3840
23.09.2021 12:00 - 23.09.2021 12:30,4142,3868
23.09.2021 12:30 - 23.09.2021 13:00,4144,3863
23.09.2021 13:00 - 23.09.2021 13:30,4138,3876
23.09.2021 13:30 - 23.09.2021 14:00,4076,3919
23.09.2021 14:00 - 23.09.2021 14:30,4089,3916
23.09.2021 14:30 - 23.09.2021 15:00,4098,3851
23.09.2021 15:00 - 23.09.2021 15:30,4128,3851
23.09.2021 15:30 - 23.09.2021 16:00,4173,3847
23.09.2021 16:00 - 23.09.2021 16:30,4212,3842
23.09.2021 16:30 - 23.09.2021 17:00,4283,3876
23.09.2021 17:00 - 23.09.2021 17:30,4353,3905
23.09.2021 17:30 - 23.09.2021 18:00,4376,3973
23.09.2021 18:00 - 23.09.2021 18:30,4370,4052
23.09.2021 18:30 - 23.09.2021 19:00,4337,4118
23.09.2021 19:00 - 23.09.2021 19:30,4325,4089
23.09.2021 19:30 - 23.09.2021 20:00,4379,4056
23.09.2021 20:00 - 23.09.2021 20:30,4400,4003
23.09.2021 20:30 - 23.09.2021 21:00,4298,3985
23.09.2021 21:00 - 23.09.2021 21:30,4137,4125
23.09.2021 21:30 - 23.09.2021 22:00,3923,4086
23.09.2021 22:00 - 23.09.2021 22:30,3716,3932
23.09.2021 22:30 - 23.09.2021 23:00,3499,3734
23.09.2021 23:00 - 23.09.2021 23:30,3307,3545
23.09.2021 23:30 - 24.09.2021 00:00,3152,3351
24.09.2021 00:00 - 24.09.2021 00:30,3028,3170
24.09.2021 00:30 - 24.09.2021 01:00,2938,3002
24.09.2021 01:00 - 24.09.2021 01:30,2863,2885
24.09.2021 01:30 - 24.09.2021 02:00,2794,2808
24.09.2021 02:00 - 24.09.2021 02:30,2748,2734
24.09.2021 02:30 - 24.09.2021 03:00,2705,2692
24.09.2021 03:00 - 24.09.2021 03:30,2682,2650
24.09.2021 03:30 - 24.09.2021 04:00,2673,2630
24.09.2021 04:00 - 24.09.2021 04:30,2690,2615
24.09.2021 04:30 - 24.09.2021 05:00,2712,2602
24.09.2021 05:00 - 24.09.2021 05:30,2780,2603
24.09.2021 05:30 - 24.09.2021 06:00,2884,2604
24.09.2021 06:00 - 24.09.2021 06:30,3076,2646
24.09.2021 06:30 - 24.09.2021 07:00,3309,2722
24.09.2021 07:00 - 24.09.2021 07:30,3604,2819
24.09.2021 07:30 - 24.09.2021 08:00,3865,3025
24.09.2021 08:00 - 24.09.2021 08:30,4043,3304
24.09.2021 08:30 - 24.09.2021 09:00,4123,3594
24.09.2021 09:00 - 24.09.2021 09:30,4159,3801
24.09.2021 09:30 - 24.09.2021 10:00,4181,3924
24.09.2021 10:00 - 24.09.2021 10:30,4170,3956
24.09.2021 10:30 - 24.09.2021 11:00,4156,4003
24.09.2021 11:00 - 24.09.2021 11:30,4150,3978
24.09.2021 11:30 - 24.09.2021 12:00,4158,3963
24.09.2021 12:00 - 24.09.2021 12:30,4161,3988
24.09.2021 12:30 - 24.09.2021 13:00,4175,4001
24.09.2021 13:00 - 24.09.2021 13:30,4147,3997
24.09.2021 13:30 - 24.09.2021 14:00,4079,4021
24.09.2021 14:00 - 24.09.2021 14:30,4071,4030
24.09.2021 14:30 - 24.09.2021 15:00,4055,3976
24.09.2021 15:00 - 24.09.2021 15:30,4053,3947
24.09.2021 15:30 - 24.09.2021 16:00,4081,3905
24.09.2021 16:00 - 24.09.2021 16:30,4095,3910
24.09.2021 16:30 - 24.09.2021 17:00,4134,3912
24.09.2021 17:00 - 24.09.2021 17:30,4168,3940
24.09.2021 17:30 - 24.09.2021 18:00,4204,3981
24.09.2021 18:00 - 24.09.2021 18:30,4198,4028
24.09.2021 18:30 - 24.09.2021 19:00,4204,4090
24.09.2021 19:00 - 24.09.2021 19:30,4202,4094
24.09.2021 19:30 - 24.09.2021 20:00,4289,4031
24.09.2021 20:00 - 24.09.2021 20:30,4270,3980
24.09.2021 20:30 - 24.09.2021 21:00,4153,4020
24.09.2021 21:00 - 24.09.2021 21:30,3998,4034
24.09.2021 21:30 - 24.09.2021 22:00,3830,3943
24.09.2021 22:00 - 24.09.2021 22:30,3647,3816
24.09.2021 22:30 - 24.09.2021 23:00,3471,3664
24.09.2021 23:00 - 24.09.2021 23:30,3318,3502
24.09.2021 23:30 - 25.09.2021 00:00,3188,3370
25.09.2021 00:00 - 25.09.2021 00:30,3068,3214
25.09.2021 00:30 - 25.09.2021 01:00,2981,3113
25.09.2021 01:00 - 25.09.2021 01:30,2891,2992
25.09.2021 01:30 - 25.09.2021 02:00,2808,2906
25.09.2021 02:00 - 25.09.2021 02:30,2742,2823
25.09.2021 02:30 - 25.09.2021 03:00,2682,2738
25.09.2021 03:00 - 25.09.2021 03:30,2647,2673
25.09.2021 03:30 - 25.09.2021 04:00,2635,2651
25.09.2021 04:00 - 25.09.2021 04:30,2631,2593
25.09.2021 04:30 - 25.09.2021 05:00,2638,2581
25.09.2021 05:00 - 25.09.2021 05:30,2668,2569
25.09.2021 05:30 - 25.09.2021 06:00,2708,2572
25.09.2021 06:00 - 25.09.2021 06:30,2797,2592
25.09.2021 06:30 - 25.09.2021 07:00,2903,2613
25.09.2021 07:00 - 25.09.2021 07:30,3046,2666
25.09.2021 07:30 - 25.09.2021 08:00,3182,2781
25.09.2021 08:00 - 25.09.2021 08:30,3378,2878
25.09.2021 08:30 - 25.09.2021 09:00,3549,2995
25.09.2021 09:00 - 25.09.2021 09:30,3717,3164
25.09.2021 09:30 - 25.09.2021 10:00,3798,3372
25.09.2021 10:00 - 25.09.2021 10:30,3844,3516
25.09.2021 10:30 - 25.09.2021 11:00,3885,3611
25.09.2021 11:00 - 25.09.2021 11:30,3885,3657
25.09.2021 11:30 - 25.09.2021 12:00,3886,3696
25.09.2021 12:00 - 25.09.2021 12:30,3882,3697
25.09.2021 12:30 - 25.09.2021 13:00,3865,3710
25.09.2021 13:00 - 25.09.2021 13:30,3834,3697
25.09.2021 13:30 - 25.09.2021 14:00,3784,3716
25.09.2021 14:00 - 25.09.2021 14:30,3719,3693
25.09.2021 14:30 - 25.09.2021 15:00,3689,3644
25.09.2021 15:00 - 25.09.2021 15:30,3664,3590
25.09.2021 15:30 - 25.09.2021 16:00,3670,3550
25.09.2021 16:00 - 25.09.2021 16:30,3698,3509
25.09.2021 16:30 - 25.09.2021 17:00,3739,3514
25.09.2021 17:00 - 25.09.2021 17:30,3820,3519
25.09.2021 17:30 - 25.09.2021 18:00,3887,3587
25.09.2021 18:00 - 25.09.2021 18:30,3923,3624
25.09.2021 18:30 - 25.09.2021 19:00,3928,3702
25.09.2021 19:00 - 25.09.2021 19:30,3924,3729
25.09.2021 19:30 - 25.09.2021 20:00,3968,3708
25.09.2021 20:00 - 25.09.2021 20:30,3953,3660
25.09.2021 20:30 - 25.09.2021 21:00,3826,3691
25.09.2021 21:00 - 25.09.2021 21:30,3690,3717
25.09.2021 21:30 - 25.09.2021 22:00,3539,3607
25.09.2021 22:00 - 25.09.2021 22:30,3391,3490
25.09.2021 22:30 - 25.09.2021 23:00,3244,3367
25.09.2021 23:00 - 25.09.2021 23:30,3129,3243
25.09.2021 23:30 - 26.09.2021 00:00,3011,3110
26.09.2021 00:00 - 26.09.2021 00:30,2928,2999
26.09.2021 00:30 - 26.09.2021 01:00,2868,2902
26.09.2021 01:00 - 26.09.2021 01:30,2778,2806
26.09.2021 01:30 - 26.09.2021 02:00,2693,2745
26.09.2021 02:00 - 26.09.2021 02:30,2636,2679
26.09.2021 02:30 - 26.09.2021 03:00,2583,2633
26.09.2021 03:00 - 26.09.2021 03:30,2557,2584
26.09.2021 03:30 - 26.09.2021 04:00,2531,2531
26.09.2021 04:00 - 26.09.2021 04:30,2532,2487
26.09.2021 04:30 - 26.09.2021 05:00,2539,2470
26.09.2021 05:00 - 26.09.2021 05:30,2559,2455
26.09.2021 05:30 - 26.09.2021 06:00,2567,2465
26.09.2021 06:00 - 26.09.2021 06:30,2623,2474
26.09.2021 06:30 - 26.09.2021 07:00,2669,2495
26.09.2021 07:00 - 26.09.2021 07:30,2746,2541
26.09.2021 07:30 - 26.09.2021 08:00,2810,2624
26.09.2021 08:00 - 26.09.2021 08:30,2949,2671
26.09.2021 08:30 - 26.09.2021 09:00,3131,2718
26.09.2021 09:00 - 26.09.2021 09:30,3301,2837
26.09.2021 09:30 - 26.09.2021 10:00,3428,3016
26.09.2021 10:00 - 26.09.2021 10:30,3549,3189
26.09.2021 10:30 - 26.09.2021 11:00,3628,3309
26.09.2021 11:00 - 26.09.2021 11:30,3686,3411
26.09.2021 11:30 - 26.09.2021 12:00,3719,3509
26.09.2021 12:00 - 26.09.2021 12:30,3742,3523
26.09.2021 12:30 - 26.09.2021 13:00,3761,3609
26.09.2021 13:00 - 26.09.2021 13:30,3751,3636
26.09.2021 13:30 - 26.09.2021 14:00,3686,3716
26.09.2021 14:00 - 26.09.2021 14:30,3628,3715
26.09.2021 14:30 - 26.09.2021 15:00,3580,3703
26.09.2021 15:00 - 26.09.2021 15:30,3548,3652
26.09.2021 15:30 - 26.09.2021 16:00,3545,3631
26.09.2021 16:00 - 26.09.2021 16:30,3560,3618
26.09.2021 16:30 - 26.09.2021 17:00,3593,3559
26.09.2021 17:00 - 26.09.2021 17:30,3671,3526
26.09.2021 17:30 - 26.09.2021 18:00,3721,3568
26.09.2021 18:00 - 26.09.2021 18:30,3777,3638
26.09.2021 18:30 - 26.09.2021 19:00,3812,3737
26.09.2021 19:00 - 26.09.2021 19:30,3862,3743
26.09.2021 19:30 - 26.09.2021 20:00,3955,3717
26.09.2021 20:00 - 26.09.2021 20:30,3947,3679
26.09.2021 20:30 - 26.09.2021 21:00,3820,3704
26.09.2021 21:00 - 26.09.2021 21:30,3682,3684
26.09.2021 21:30 - 26.09.2021 22:00,3511,3595
26.09.2021 22:00 - 26.09.2021 22:30,3325,3472
26.09.2021 22:30 - 26.09.2021 23:00,3159,3335
26.09.2021 23:00 - 26.09.2021 23:30,3011,3177
26.09.2021 23:30 - 27.09.2021 00:00,2877,3024
27.09.2021 00:00 - 27.09.2021 00:30,2791,2906
27.09.2021 00:30 - 27.09.2021 01:00,2731,2775
27.09.2021 01:00 - 27.09.2021 01:30,2660,2684
27.09.2021 01:30 - 27.09.2021 02:00,2592,2625
27.09.2021 02:00 - 27.09.2021 02:30,2543,2555
27.09.2021 02:30 - 27.09.2021 03:00,2514,2521
27.09.2021 03:00 - 27.09.2021 03:30,2508,2493
27.09.2021 03:30 - 27.09.2021 04:00,2509,2452
27.09.2021 04:00 - 27.09.2021 04:30,2516,2424
27.09.2021 04:30 - 27.09.2021 05:00,2549,2425
27.09.2021 05:00 - 27.09.2021 05:30,2625,2416
27.09.2021 05:30 - 27.09.2021 06:00,2734,2435
27.09.2021 06:00 - 27.09.2021 06:30,2952,2475
27.09.2021 06:30 - 27.09.2021 07:00,3191,2527
27.09.2021 07:00 - 27.09.2021 07:30,3521,2637
27.09.2021 07:30 - 27.09.2021 08:00,3797,2853
27.09.2021 08:00 - 27.09.2021 08:30,3992,3093
27.09.2021 08:30 - 27.09.2021 09:00,4092,3379
27.09.2021 09:00 - 27.09.2021 09:30,4150,3604
27.09.2021 09:30 - 27.09.2021 10:00,4195,3738
27.09.2021 10:00 - 27.09.2021 10:30,4189,3746
27.09.2021 10:30 - 27.09.2021 11:00,4191,3801
27.09.2021 11:00 - 27.09.2021 11:30,4209,3804
27.09.2021 11:30 - 27.09.2021 12:00,4218,3786
27.09.2021 12:00 - 27.09.2021 12:30,4217,3757
27.09.2021 12:30 - 27.09.2021 13:00,4232,3766
27.09.2021 13:00 - 27.09.2021 13:30,4213,3787
27.09.2021 13:30 - 27.09.2021 14:00,4138,3829
27.09.2021 14:00 - 27.09.2021 14:30,4138,3891
27.09.2021 14:30 - 27.09.2021 15:00,4139,3788
27.09.2021 15:00 - 27.09.2021 15:30,4155,3759
27.09.2021 15:30 - 27.09.2021 16:00,4202,3811
27.09.2021 16:00 - 27.09.2021 16:30,4235,3835
27.09.2021 16:30 - 27.09.2021 17:00,4310,3852
27.09.2021 17:00 - 27.09.2021 17:30,4354,3863
27.09.2021 17:30 - 27.09.2021 18:00,4397,3914
27.09.2021 18:00 - 27.09.2021 18:30,4385,4029
27.09.2021 18:30 - 27.09.2021 19:00,4344,4144
27.09.2021 19:00 - 27.09.2021 19:30,4321,4092
27.09.2021 19:30 - 27.09.2021 20:00,4407,3992
27.09.2021 20:00 - 27.09.2021 20:30,4392,3955
27.09.2021 20:30 - 27.09.2021 21:00,4259,4061
27.09.2021 21:00 - 27.09.2021 21:30,4109,4038
27.09.2021 21:30 - 27.09.2021 22:00,3878,3939
27.09.2021 22:00 - 27.09.2021 22:30,3644,3783
27.09.2021 22:30 - 27.09.2021 23:00,3442,3596
27.09.2021 23:00 - 27.09.2021 23:30,3251,3376
27.09.2021 23:30 - 28.09.2021 00:00,3094,3206
28.09.2021 00:00 - 28.09.2021 00:30,2990,3011
28.09.2021 00:30 - 28.09.2021 01:00,2909,2861
28.09.2021 01:00 - 28.09.2021 01:30,2844,2771
28.09.2021 01:30 - 28.09.2021 02:00,2783,2711
28.09.2021 02:00 - 28.09.2021 02:30,2727,2680
28.09.2021 02:30 - 28.09.2021 03:00,2688,2638
28.09.2021 03:00 - 28.09.2021 03:30,2674,2586
28.09.2021 03:30 - 28.09.2021 04:00,2665,2567
28.09.2021 04:00 - 28.09.2021 04:30,2673,2548
28.09.2021 04:30 - 28.09.2021 05:00,2689,2551
28.09.2021 05:00 - 28.09.2021 05:30,2783,2529
28.09.2021 05:30 - 28.09.2021 06:00,2878,2532
28.09.2021 06:00 - 28.09.2021 06:30,3090,2551
28.09.2021 06:30 - 28.09.2021 07:00,3344,2643
28.09.2021 07:00 - 28.09.2021 07:30,3676,2716
28.09.2021 07:30 - 28.09.2021 08:00,3943,2955
28.09.2021 08:00 - 28.09.2021 08:30,4103,3255
28.09.2021 08:30 - 28.09.2021 09:00,4152,3574
28.09.2021 09:00 - 28.09.2021 09:30,4171,3724
28.09.2021 09:30 - 28.09.2021 10:00,4203,3852
28.09.2021 10:00 - 28.09.2021 10:30,4199,3885
28.09.2021 10:30 - 28.09.2021 11:00,4185,3934
28.09.2021 11:00 - 28.09.2021 11:30,4183,3943
28.09.2021 11:30 - 28.09.2021 12:00,4169,3930
28.09.2021 12:00 - 28.09.2021 12:30,4167,3864
28.09.2021 12:30 - 28.09.2021 13:00,4190,3853
28.09.2021 13:00 - 28.09.2021 13:30,4179,N/A
28.09.2021 13:30 - 28.09.2021 14:00,4113,N/A
28.09.2021 14:00 - 28.09.2021 14:30,4102,3911
28.09.2021 14:30 - 28.09.2021 15:00,4123,3797
28.09.2021 15:00 - 28.09.2021 15:30,4144,3758
28.09.2021 15:30 - 28.09.2021 16:00,4184,3805
28.09.2021 16:00 - 28.09.2021 16:30,4229,3885
28.09.2021 16:30 - 28.09.2021 17:00,4302,3846
28.09.2021 17:00 - 28.09.2021 17:30,4348,3926
28.09.2021 17:30 - 28.09.2021 18:00,4387,3971
28.09.2021 18:00 - 28.09.2021 18:30,4395,4033
28.09.2021 18:30 - 28.09.2021 19:00,4360,4126
28.09.2021 19:00 - 28.09.2021 19:30,4362,4092
28.09.2021 19:30 - 28.09.2021 20:00,4461,4057
28.09.2021 20:00 - 28.09.2021 20:30,4431,4025
28.09.2021 20:30 - 28.09.2021 21:00,4297,4147
28.09.2021 21:00 - 28.09.2021 21:30,4114,4161
28.09.2021 21:30 - 28.09.2021 22:00,3908,4087
28.09.2021 22:00 - 28.09.2021 22:30,3705,3922
28.09.2021 22:30 - 28.09.2021 23:00,3483,3719
28.09.2021 23:00 - 28.09.2021 23:30,3281,3537
28.09.2021 23:30 - 29.09.2021 00:00,3107,3319
29.09.2021 00:00 - 29.09.2021 00:30,3010,3145
29.09.2021 00:30 - 29.09.2021 01:00,2924,2968
